dateFinal,timeFinal,Temperature,Humidity,CO2,TVOC,PM1
11/12/2022,12:03:26,35.77,57.61,761,54,7
11/12/2022,12:03:32,35.78,57.59,761,54,6
11/12/2022,12:03:37,35.79,57.58,742,52,6
11/12/2022,12:03:42,35.78,57.6,742,52,6
11/12/2022,12:03:48,35.78,57.57,735,51,7
11/12/2022,12:03:53,35.79,57.55,735,51,7
11/12/2022,12:03:58,35.79,57.56,761,54,7
11/12/2022,12:04:04,35.79,57.54,735,51,7
11/12/2022,12:04:10,35.79,57.51,749,53,7
11/12/2022,12:04:16,35.82,57.5,708,46,6
11/12/2022,12:04:21,35.8,57.47,714,47,6
11/12/2022,12:04:27,35.83,57.46,728,49,6
11/12/2022,12:04:33,35.81,57.46,735,51,6
11/12/2022,12:04:38,35.81,57.45,768,56,6
11/12/2022,12:04:44,35.81,57.47,728,49,6
11/12/2022,12:04:50,35.81,57.43,714,47,6
11/12/2022,12:04:56,35.82,57.42,714,47,6
11/12/2022,12:05:03,35.83,57.41,714,47,6
11/12/2022,12:05:09,35.83,57.4,714,47,6
11/12/2022,12:05:14,35.82,57.42,712,47,6
11/12/2022,12:05:20,35.85,57.39,712,47,6
11/12/2022,12:05:26,35.85,57.38,726,49,6
11/12/2022,12:05:32,35.83,57.39,726,49,6
11/12/2022,12:05:39,35.86,57.38,726,49,6
11/12/2022,12:05:45,35.84,57.38,740,51,6
11/12/2022,12:05:51,35.82,57.36,706,46,6
11/12/2022,12:05:56,35.86,57.33,699,45,6
11/12/2022,12:06:02,35.88,57.32,699,45,6
11/12/2022,12:06:08,35.88,57.32,706,46,6
11/12/2022,12:06:13,35.85,57.29,702,46,6
11/12/2022,12:06:19,35.88,57.28,702,46,6
11/12/2022,12:06:24,35.86,57.28,730,50,7
11/12/2022,12:06:30,35.88,57.25,690,44,7
11/12/2022,12:06:35,35.88,57.24,730,50,7
11/12/2022,12:06:40,35.88,57.24,694,44,7
11/12/2022,12:06:46,35.88,57.19,690,44,6
11/12/2022,12:06:51,35.88,57.16,666,40,6
11/12/2022,12:06:57,35.89,57.11,657,39,6
11/12/2022,12:07:02,35.89,57.09,657,39,6
11/12/2022,12:07:07,35.9,57.1,666,40,6
11/12/2022,12:07:13,35.9,57.1,672,41,6
11/12/2022,12:07:18,35.9,57.12,675,41,6
11/12/2022,12:07:24,35.92,57.12,688,43,6
11/12/2022,12:07:30,35.92,57.14,688,43,6
11/12/2022,12:07:36,35.91,57.1,665,40,6
11/12/2022,12:07:41,35.92,57.06,656,39,7
11/12/2022,12:07:47,35.91,57.04,656,39,7
11/12/2022,12:07:53,35.92,57.03,675,41,6
11/12/2022,12:07:58,35.92,57.01,656,39,6
11/12/2022,12:08:04,35.92,56.98,675,41,6
11/12/2022,12:08:10,35.92,56.99,665,40,6
11/12/2022,12:08:15,35.93,56.99,671,41,6
11/12/2022,12:08:20,35.92,56.99,674,41,7
11/12/2022,12:08:26,35.93,56.96,674,41,7
11/12/2022,12:08:31,35.93,56.99,674,41,6
11/12/2022,12:08:36,35.92,56.98,674,41,6
11/12/2022,12:08:42,35.93,56.99,674,41,6
11/12/2022,12:08:48,35.94,56.98,690,44,6
11/12/2022,12:08:53,35.92,57,686,43,6
11/12/2022,12:08:59,35.96,57,699,45,6
11/12/2022,12:09:04,35.95,57.02,674,41,6
11/12/2022,12:09:11,35.94,57.02,686,43,6
11/12/2022,12:09:16,35.96,56.99,674,41,6
11/12/2022,12:09:22,35.96,57,674,41,6
11/12/2022,12:09:27,35.97,57.01,686,43,6
11/12/2022,12:09:34,35.97,57.01,686,43,7
11/12/2022,12:09:40,35.96,57.02,686,43,7
11/12/2022,12:09:45,35.97,57.02,690,44,7
11/12/2022,12:09:51,35.96,56.99,674,41,7
11/12/2022,12:09:57,35.97,56.97,686,43,6
11/12/2022,12:10:02,35.97,56.94,686,43,6
11/12/2022,12:10:07,35.97,56.9,686,43,6
11/12/2022,12:10:13,35.97,56.9,697,45,6
11/12/2022,12:10:18,35.96,56.88,672,41,6
11/12/2022,12:10:24,35.99,56.88,683,43,6
11/12/2022,12:10:31,36.01,56.9,683,43,6
11/12/2022,12:10:36,35.98,56.88,688,43,6
11/12/2022,12:10:42,35.99,56.89,697,45,6
11/12/2022,12:10:48,36.01,56.89,683,43,6
11/12/2022,12:10:54,36.01,56.9,688,43,6
11/12/2022,12:11:00,35.97,56.91,712,47,6
11/12/2022,12:11:06,36.01,56.93,688,43,6
11/12/2022,12:11:11,36.01,56.91,694,44,6
11/12/2022,12:11:17,36.01,56.93,682,42,6
11/12/2022,12:11:22,36.01,56.91,686,43,6
11/12/2022,12:11:27,36.01,56.91,671,41,6
11/12/2022,12:11:33,36.02,56.91,694,44,7
11/12/2022,12:11:38,36.02,56.91,671,41,7
11/12/2022,12:11:44,36.02,56.89,671,41,7
11/12/2022,12:11:49,36.02,56.86,682,42,7
11/12/2022,12:11:55,36.02,56.84,671,41,6
11/12/2022,12:12:00,36.02,56.83,671,41,6
11/12/2022,12:12:06,36.01,56.81,700,45,6
11/12/2022,12:12:11,36.05,56.8,683,43,7
11/12/2022,12:12:17,36.03,56.82,683,43,6
11/12/2022,12:12:22,36.04,56.81,683,43,6
11/12/2022,12:12:27,36.04,56.84,683,43,6
11/12/2022,12:12:33,36.05,56.81,683,43,6
11/12/2022,12:12:39,36.06,56.85,683,43,7
11/12/2022,12:12:44,36.03,56.87,683,43,6
11/12/2022,12:12:49,36.05,56.86,683,43,6
11/12/2022,12:12:55,36.04,56.85,683,43,6
11/12/2022,12:13:00,36.04,56.82,683,43,6
11/12/2022,12:13:05,36.06,56.79,683,43,6
11/12/2022,12:13:11,36.05,56.77,683,43,6
11/12/2022,12:13:16,36.05,56.79,683,43,7
11/12/2022,12:13:22,36.05,56.79,683,43,7
11/12/2022,12:13:28,36.05,56.77,683,43,7
11/12/2022,12:13:33,36.07,56.77,683,43,6
11/12/2022,12:13:38,36.05,56.77,692,44,6
11/12/2022,12:13:44,36.07,56.78,692,44,6
11/12/2022,12:13:49,36.07,56.73,708,46,6
11/12/2022,12:13:54,36.05,56.76,679,42,6
11/12/2022,12:14:00,36.08,56.72,692,44,6
11/12/2022,12:14:06,36.06,56.72,668,40,6
11/12/2022,12:14:11,36.07,56.7,675,41,6
11/12/2022,12:14:20,36.07,56.69,665,40,6
11/12/2022,12:14:25,36.07,56.68,665,40,6
11/12/2022,12:14:31,36.07,56.66,652,38,6
11/12/2022,12:14:36,36.09,56.64,659,39,6
11/12/2022,12:14:42,36.09,56.65,665,40,6
11/12/2022,12:14:48,36.08,56.67,688,43,6
11/12/2022,12:14:54,36.09,56.67,675,41,6
11/12/2022,12:15:00,36.08,56.69,675,41,7
11/12/2022,12:15:06,36.09,56.7,704,46,7
11/12/2022,12:15:11,36.08,56.72,688,43,7
11/12/2022,12:15:16,36.09,56.74,688,43,6
11/12/2022,12:15:22,36.09,56.74,688,43,6
11/12/2022,12:15:27,36.09,56.74,717,48,7
11/12/2022,12:15:33,36.1,56.71,688,43,7
11/12/2022,12:15:39,36.12,56.7,688,43,7
11/12/2022,12:15:44,36.11,56.72,694,44,7
11/12/2022,12:15:49,36.1,56.7,730,50,6
11/12/2022,12:15:55,36.1,56.7,694,44,6
11/12/2022,12:16:00,36.1,56.69,688,43,6
11/12/2022,12:16:06,36.11,56.7,694,44,6
11/12/2022,12:16:12,36.11,56.7,715,47,6
11/12/2022,12:16:18,36.12,56.74,710,47,6
11/12/2022,12:16:23,36.13,56.74,744,52,6
11/12/2022,12:16:29,36.12,56.73,710,47,6
11/12/2022,12:16:34,36.12,56.73,710,47,6
11/12/2022,12:16:40,36.12,56.74,710,47,6
11/12/2022,12:16:46,36.12,56.71,728,49,6
11/12/2022,12:16:51,36.15,56.73,710,47,6
11/12/2022,12:16:56,36.13,56.7,702,46,6
11/12/2022,12:17:02,36.12,56.69,692,44,7
11/12/2022,12:17:07,36.13,56.65,686,43,7
11/12/2022,12:17:13,36.15,56.6,686,43,6
11/12/2022,12:17:18,36.13,56.6,710,47,6
11/12/2022,12:17:24,36.15,56.58,692,44,6
11/12/2022,12:17:30,36.13,56.58,702,46,6
11/12/2022,12:17:36,36.16,56.6,710,47,6
11/12/2022,12:17:42,36.13,56.62,710,47,6
11/12/2022,12:17:47,36.16,56.63,710,47,6
11/12/2022,12:17:53,36.16,56.64,715,47,6
11/12/2022,12:17:58,36.17,56.63,744,52,6
11/12/2022,12:18:04,36.17,56.62,715,47,6
11/12/2022,12:18:09,36.17,56.65,712,47,6
11/12/2022,12:18:15,36.17,56.62,706,46,6
11/12/2022,12:18:21,36.17,56.63,706,46,5
11/12/2022,12:18:27,36.16,56.62,706,46,5
11/12/2022,12:18:32,36.17,56.65,719,48,5
11/12/2022,12:18:38,36.18,56.65,719,48,6
11/12/2022,12:18:43,36.16,56.66,712,47,6
11/12/2022,12:18:49,36.16,56.67,740,51,6
11/12/2022,12:18:54,36.17,56.66,719,48,6
11/12/2022,12:19:00,36.16,56.66,740,51,6
11/12/2022,12:19:05,36.17,56.65,712,47,6
11/12/2022,12:19:11,36.18,56.65,697,45,6
11/12/2022,12:19:17,36.18,56.65,697,45,6
11/12/2022,12:19:22,36.18,56.59,717,48,6
11/12/2022,12:19:29,36.18,56.62,697,45,6
11/12/2022,12:19:34,36.18,56.61,686,43,5
11/12/2022,12:19:41,36.17,56.63,686,43,6
11/12/2022,12:19:46,36.19,56.61,704,46,6
11/12/2022,12:19:52,36.19,56.61,746,52,6
11/12/2022,12:19:57,36.19,56.62,732,50,6
11/12/2022,12:20:03,36.19,56.62,717,48,6
11/12/2022,12:20:08,36.19,56.62,692,44,6
11/12/2022,12:20:14,36.21,56.59,682,42,5
11/12/2022,12:20:20,36.2,56.57,692,44,5
11/12/2022,12:20:26,36.22,56.58,675,41,5
11/12/2022,12:20:32,36.2,56.57,714,47,5
11/12/2022,12:20:37,36.21,56.55,682,42,5
11/12/2022,12:20:43,36.2,56.55,692,44,5
11/12/2022,12:20:48,36.22,56.55,692,44,5
11/12/2022,12:20:54,36.22,56.55,682,42,6
11/12/2022,12:21:00,36.23,56.52,692,44,6
11/12/2022,12:21:05,36.22,56.5,682,42,6
11/12/2022,12:21:11,36.21,56.47,679,42,5
11/12/2022,12:21:16,36.21,56.45,674,41,5
11/12/2022,12:21:22,36.23,56.44,674,41,5
11/12/2022,12:21:27,36.22,56.44,666,40,5
11/12/2022,12:21:33,36.21,56.43,660,39,6
11/12/2022,12:21:38,36.23,56.41,660,39,6
11/12/2022,12:21:44,36.23,56.39,660,39,6
11/12/2022,12:21:50,36.23,56.4,679,42,6
11/12/2022,12:21:56,36.24,56.41,674,41,6
11/12/2022,12:22:02,36.24,56.42,679,42,7
11/12/2022,12:22:08,36.24,56.42,690,44,7
11/12/2022,12:22:14,36.25,56.43,704,46,6
11/12/2022,12:22:20,36.24,56.45,690,44,6
11/12/2022,12:22:26,36.24,56.46,690,44,7
11/12/2022,12:22:31,36.24,56.46,690,44,6
11/12/2022,12:22:37,36.25,56.46,732,50,6
11/12/2022,12:22:42,36.23,56.43,699,45,6
11/12/2022,12:22:48,36.25,56.44,704,46,6
11/12/2022,12:22:53,36.25,56.45,704,46,6
11/12/2022,12:22:59,36.24,56.42,748,53,6
11/12/2022,12:23:05,36.24,56.43,704,46,6
11/12/2022,12:23:11,36.25,56.36,688,43,6
11/12/2022,12:23:16,36.25,56.35,688,43,6
11/12/2022,12:23:21,36.25,56.3,688,43,6
11/12/2022,12:23:27,36.25,56.29,719,48,6
11/12/2022,12:23:32,36.25,56.26,678,42,6
11/12/2022,12:23:38,36.25,56.23,678,42,5
11/12/2022,12:23:44,36.25,56.22,665,40,5
11/12/2022,12:23:50,36.28,56.18,659,39,5
11/12/2022,12:23:55,36.26,56.18,659,39,5
11/12/2022,12:24:01,36.29,56.18,672,41,5
11/12/2022,12:24:07,36.28,56.22,678,42,6
11/12/2022,12:24:12,36.28,56.24,700,45,6
11/12/2022,12:24:18,36.28,56.27,717,48,6
11/12/2022,12:24:23,36.29,56.3,728,49,6
11/12/2022,12:24:29,36.26,56.33,728,49,6
11/12/2022,12:24:35,36.26,56.34,728,49,7
11/12/2022,12:24:41,36.26,56.37,728,49,6
11/12/2022,12:24:46,36.28,56.37,717,48,6
11/12/2022,12:24:51,36.29,56.36,728,49,6
11/12/2022,12:24:57,36.3,56.36,735,51,6
11/12/2022,12:25:03,36.29,56.36,708,46,6
11/12/2022,12:25:08,36.3,56.35,706,46,6
11/12/2022,12:25:14,36.3,56.33,692,44,7
11/12/2022,12:25:20,36.29,56.31,692,44,6
11/12/2022,12:25:25,36.28,56.29,668,40,6
11/12/2022,12:25:31,36.3,56.24,668,40,6
11/12/2022,12:25:37,36.31,56.2,668,40,6
11/12/2022,12:25:42,36.31,56.18,668,40,6
11/12/2022,12:25:48,36.3,56.16,692,44,7
11/12/2022,12:25:54,36.3,56.14,683,43,7
11/12/2022,12:25:59,36.3,56.13,699,45,6
11/12/2022,12:26:06,36.32,56.13,683,43,6
11/12/2022,12:26:12,36.3,56.14,683,43,6
11/12/2022,12:26:18,36.31,56.16,683,43,6
11/12/2022,12:26:31,36.32,56.16,400,0,7
11/12/2022,12:26:37,36.31,56.14,407,1,7
11/12/2022,12:26:42,36.32,56.16,421,3,6
11/12/2022,12:26:48,36.33,56.15,421,3,6
11/12/2022,12:26:54,36.33,56.17,407,1,6
11/12/2022,12:26:59,36.33,56.14,402,0,6
11/12/2022,12:27:05,36.33,56.14,407,1,6
11/12/2022,12:27:11,36.34,56.15,416,2,6
11/12/2022,12:27:17,36.32,56.18,424,3,6
11/12/2022,12:27:23,36.33,56.18,424,3,6
11/12/2022,12:27:29,36.3,56.18,428,4,6
11/12/2022,12:27:35,36.32,56.18,428,4,6
11/12/2022,12:27:40,36.34,56.18,424,3,7
11/12/2022,12:27:46,36.32,56.16,421,3,6
11/12/2022,12:27:52,36.33,56.14,424,3,6
11/12/2022,12:27:57,36.31,56.13,424,3,6
11/12/2022,12:28:03,36.33,56.14,428,4,6
11/12/2022,12:28:09,36.34,56.14,428,4,6
11/12/2022,12:28:14,36.32,56.14,428,4,6
11/12/2022,12:28:20,36.35,56.15,421,3,6
11/12/2022,12:28:25,36.34,56.14,421,3,6
11/12/2022,12:28:32,36.34,56.12,416,2,7
11/12/2022,12:28:38,36.34,56.12,421,3,7
11/12/2022,12:28:44,36.35,56.09,445,6,7
11/12/2022,12:28:50,36.34,56.09,416,2,7
11/12/2022,12:28:56,36.35,56.05,402,0,7
11/12/2022,12:29:03,36.34,56,400,0,7
11/12/2022,12:29:08,36.34,55.96,407,1,7
11/12/2022,12:29:14,36.35,55.96,424,3,7
11/12/2022,12:29:20,36.36,55.96,410,1,7
11/12/2022,12:29:25,36.36,55.95,410,1,7
11/12/2022,12:29:31,36.37,55.96,416,2,6
11/12/2022,12:29:37,36.37,56,421,3,7
11/12/2022,12:29:43,36.35,56.02,416,2,7
11/12/2022,12:29:49,36.36,56,410,1,7
11/12/2022,12:29:54,36.35,56.01,416,2,8
11/12/2022,12:29:59,36.36,55.99,421,3,8
11/12/2022,12:30:05,36.37,55.97,416,2,8
11/12/2022,12:30:12,36.35,55.98,416,2,7
11/12/2022,12:30:17,36.37,55.94,416,2,7
11/12/2022,12:30:23,36.36,55.92,416,2,7
11/12/2022,12:30:29,36.38,55.92,421,3,7
11/12/2022,12:30:34,36.36,55.94,421,3,7
11/12/2022,12:30:40,36.38,55.91,407,1,7
11/12/2022,12:30:45,36.37,55.88,402,0,8
11/12/2022,12:30:51,36.36,55.85,402,0,8
11/12/2022,12:30:56,36.37,55.82,402,0,7
11/12/2022,12:31:02,36.38,55.85,402,0,7
11/12/2022,12:31:08,36.39,55.84,421,3,7
11/12/2022,12:31:15,36.39,55.85,428,4,7
11/12/2022,12:31:20,36.39,55.85,407,1,7
11/12/2022,12:31:26,36.38,55.86,410,1,7
11/12/2022,12:31:32,36.39,55.88,421,3,7
11/12/2022,12:31:37,36.38,55.91,424,3,7
11/12/2022,12:31:43,36.41,55.94,436,5,7
11/12/2022,12:31:49,36.41,55.96,441,6,7
11/12/2022,12:31:55,36.41,56,459,8,7
11/12/2022,12:32:01,36.42,56.02,428,4,7
11/12/2022,12:32:06,36.41,56,441,6,7
11/12/2022,12:32:12,36.39,55.96,428,4,7
11/12/2022,12:32:17,36.42,55.96,428,4,7
11/12/2022,12:32:22,36.43,55.92,424,3,7
11/12/2022,12:32:28,36.41,55.89,436,5,7
11/12/2022,12:32:33,36.41,55.87,421,3,8
11/12/2022,12:32:39,36.41,55.86,424,3,8
11/12/2022,12:32:44,36.43,55.84,428,4,8
11/12/2022,12:32:49,36.41,55.87,454,8,8
11/12/2022,12:32:55,36.42,55.88,436,5,8
11/12/2022,12:33:00,36.41,55.88,436,5,7
11/12/2022,12:33:06,36.43,55.89,450,7,7
11/12/2022,12:33:11,36.43,55.89,428,4,7
11/12/2022,12:33:17,36.42,55.88,436,5,7
11/12/2022,12:33:22,36.41,55.88,436,5,7
11/12/2022,12:33:28,36.44,55.87,448,7,7
11/12/2022,12:33:33,36.43,55.88,452,7,7
11/12/2022,12:33:39,36.43,55.88,439,5,7
11/12/2022,12:33:44,36.42,55.88,427,4,7
11/12/2022,12:33:50,36.43,55.88,439,5,7
11/12/2022,12:33:55,36.45,55.91,448,7,7
11/12/2022,12:34:01,36.44,55.92,452,7,7
11/12/2022,12:34:06,36.42,55.91,480,12,7
11/12/2022,12:34:12,36.44,55.91,457,8,7
11/12/2022,12:34:18,36.44,55.92,480,12,8
11/12/2022,12:34:24,36.45,55.9,452,7,8
11/12/2022,12:34:30,36.44,55.88,442,6,8
11/12/2022,12:34:35,36.45,55.85,436,5,8
11/12/2022,12:34:41,36.44,55.83,433,5,8
11/12/2022,12:34:47,36.45,55.82,450,7,7
11/12/2022,12:34:52,36.44,55.81,436,5,7
11/12/2022,12:34:58,36.44,55.79,421,3,7
11/12/2022,12:35:04,36.45,55.79,425,3,8
11/12/2022,12:35:10,36.46,55.77,417,2,8
11/12/2022,12:35:15,36.47,55.77,421,3,7
11/12/2022,12:35:21,36.46,55.78,425,3,8
11/12/2022,12:35:26,36.47,55.77,417,2,8
11/12/2022,12:35:32,36.46,55.75,421,3,8
11/12/2022,12:35:37,36.47,55.75,400,0,8
11/12/2022,12:35:43,36.47,55.74,408,1,7
11/12/2022,12:35:49,36.46,55.75,414,2,7
11/12/2022,12:35:54,36.47,55.78,426,3,7
11/12/2022,12:36:00,36.49,55.78,422,3,8
11/12/2022,12:36:07,36.47,55.77,418,2,8
11/12/2022,12:36:13,36.46,55.77,418,2,8
11/12/2022,12:36:18,36.46,55.74,418,2,8
11/12/2022,12:36:24,36.46,55.72,408,1,8
11/12/2022,12:36:31,36.47,55.72,434,5,8
11/12/2022,12:36:36,36.49,55.73,426,3,7
11/12/2022,12:36:43,36.48,55.73,434,5,9
11/12/2022,12:36:48,36.47,55.73,434,5,9
11/12/2022,12:36:54,36.47,55.72,443,6,9
11/12/2022,12:36:59,36.46,55.7,434,5,8
11/12/2022,12:37:05,36.49,55.7,426,3,8
11/12/2022,12:37:10,36.47,55.69,443,6,9
11/12/2022,12:37:16,36.47,55.65,434,5,9
11/12/2022,12:37:21,36.49,55.64,434,5,8
11/12/2022,12:37:27,36.48,55.61,422,3,8
11/12/2022,12:37:33,36.47,55.59,434,5,8
11/12/2022,12:37:39,36.49,55.55,414,2,8
11/12/2022,12:37:44,36.48,55.55,418,2,8
11/12/2022,12:37:50,36.49,55.58,426,3,7
11/12/2022,12:37:55,36.49,55.61,438,5,8
11/12/2022,12:38:00,36.51,55.63,434,5,8
11/12/2022,12:38:06,36.5,55.62,434,5,8
11/12/2022,12:38:11,36.49,55.63,438,5,7
11/12/2022,12:38:17,36.48,55.63,456,8,7
11/12/2022,12:38:22,36.5,55.62,443,6,8
11/12/2022,12:38:28,36.5,55.61,436,5,8
11/12/2022,12:38:34,36.49,55.58,421,3,9
11/12/2022,12:38:40,36.49,55.55,421,3,8
11/12/2022,12:38:46,36.49,55.56,433,5,8
11/12/2022,12:38:52,36.5,55.55,442,6,8
11/12/2022,12:38:58,36.5,55.56,433,5,9
11/12/2022,12:39:04,36.49,55.59,436,5,9
11/12/2022,12:39:09,36.5,55.6,442,6,9
11/12/2022,12:39:14,36.51,55.62,460,9,8
11/12/2022,12:39:20,36.5,55.63,446,7,9
11/12/2022,12:39:26,36.51,55.62,434,5,9
11/12/2022,12:39:31,36.52,55.6,434,5,9
11/12/2022,12:39:37,36.51,55.59,444,6,9
11/12/2022,12:39:43,36.51,55.57,428,4,9
11/12/2022,12:39:49,36.51,55.59,434,5,9
11/12/2022,12:39:54,36.5,55.57,428,4,9
11/12/2022,12:40:00,36.5,55.56,439,5,8
11/12/2022,12:40:06,36.51,55.55,444,6,8
11/12/2022,12:40:12,36.52,55.55,423,3,8
11/12/2022,12:40:17,36.53,55.53,415,2,8
11/12/2022,12:40:23,36.51,55.51,415,2,9
11/12/2022,12:40:28,36.53,55.51,405,0,9
11/12/2022,12:40:34,36.51,55.5,400,0,9
11/12/2022,12:40:39,36.53,55.53,434,5,8
11/12/2022,12:40:45,36.52,55.52,426,3,8
11/12/2022,12:40:50,36.52,55.58,438,5,8
11/12/2022,12:40:56,36.53,55.6,443,6,8
11/12/2022,12:41:01,36.51,55.59,438,5,8
11/12/2022,12:41:07,36.55,55.59,434,5,8
11/12/2022,12:41:12,36.53,55.55,456,8,8
11/12/2022,12:41:18,36.53,55.55,438,5,8
11/12/2022,12:41:23,36.53,55.49,443,6,8
11/12/2022,12:41:29,36.52,55.46,414,2,8
11/12/2022,12:41:35,36.56,55.41,408,1,9
11/12/2022,12:41:40,36.55,55.37,405,0,9
11/12/2022,12:41:46,36.52,55.33,400,0,9
11/12/2022,12:41:52,36.52,55.3,400,0,9
11/12/2022,12:41:58,36.53,55.29,400,0,9
11/12/2022,12:42:03,36.55,55.26,405,0,9
11/12/2022,12:42:09,36.53,55.29,408,1,8
11/12/2022,12:42:15,36.53,55.28,418,2,8
11/12/2022,12:42:21,36.53,55.27,402,0,8
11/12/2022,12:42:27,36.55,55.28,402,0,8
11/12/2022,12:42:32,36.53,55.27,400,0,8
11/12/2022,12:42:38,36.52,55.3,407,1,8
11/12/2022,12:42:44,36.56,55.36,428,4,7
11/12/2022,12:42:49,36.52,55.37,416,2,8
11/12/2022,12:42:54,36.56,55.41,410,1,8
11/12/2022,12:43:00,36.56,55.41,421,3,8
11/12/2022,12:43:06,36.55,55.43,428,4,9
11/12/2022,12:43:11,36.53,55.47,421,3,9
11/12/2022,12:43:16,36.53,55.48,421,3,8
11/12/2022,12:43:22,36.53,55.46,436,5,8
11/12/2022,12:43:27,36.56,55.44,428,4,9
11/12/2022,12:43:33,36.57,55.43,424,3,9
11/12/2022,12:43:39,36.56,55.44,428,4,8
11/12/2022,12:43:45,36.55,55.42,441,6,8
11/12/2022,12:43:50,36.56,55.41,424,3,8
11/12/2022,12:43:56,36.56,55.39,424,3,8
11/12/2022,12:44:01,36.56,55.37,424,3,8
11/12/2022,12:44:07,36.56,55.37,421,3,8
11/12/2022,12:44:13,36.55,55.29,424,3,9
11/12/2022,12:44:19,36.56,55.29,407,1,9
11/12/2022,12:44:24,36.57,55.28,407,1,9
11/12/2022,12:44:30,36.57,55.27,416,2,9
11/12/2022,12:44:35,36.57,55.28,421,3,9
11/12/2022,12:44:41,36.57,55.3,450,7,9
11/12/2022,12:44:46,36.57,55.32,424,3,8
11/12/2022,12:44:51,36.56,55.3,436,5,8
11/12/2022,12:44:57,36.57,55.31,428,4,8
11/12/2022,12:45:02,36.58,55.33,421,3,8
11/12/2022,12:45:07,36.57,55.37,428,4,8
11/12/2022,12:45:13,36.6,55.39,428,4,8
11/12/2022,12:45:18,36.56,55.43,459,8,8
11/12/2022,12:45:24,36.58,55.4,436,5,9
11/12/2022,12:45:29,36.57,55.41,427,4,9
11/12/2022,12:45:35,36.57,55.41,427,4,8
11/12/2022,12:45:41,36.57,55.41,435,5,8
11/12/2022,12:45:46,36.59,55.43,457,8,8
11/12/2022,12:45:52,36.57,55.42,435,5,8
11/12/2022,12:45:58,36.57,55.41,427,4,8
11/12/2022,12:46:04,36.58,55.4,439,5,8
11/12/2022,12:46:09,36.57,55.41,435,5,9
11/12/2022,12:46:15,36.58,55.39,435,5,8
11/12/2022,12:46:28,36.58,55.35,408,1,8
11/12/2022,12:46:34,36.59,55.38,408,1,8
11/12/2022,12:46:39,36.57,55.39,417,2,8
11/12/2022,12:46:45,36.59,55.39,411,1,8
11/12/2022,12:46:50,36.57,55.41,408,1,8
11/12/2022,12:46:56,36.59,55.41,400,0,8
11/12/2022,12:47:01,36.6,55.36,407,1,8
11/12/2022,12:47:06,36.6,55.33,403,0,8
11/12/2022,12:47:12,36.59,55.3,400,0,8
11/12/2022,12:47:18,36.56,55.28,409,1,8
11/12/2022,12:47:24,36.58,55.3,435,5,9
11/12/2022,12:47:30,36.59,55.26,414,2,8
11/12/2022,12:47:36,36.58,55.29,416,2,8
11/12/2022,12:47:41,36.6,55.3,421,3,8
11/12/2022,12:47:47,36.59,55.32,416,2,8
11/12/2022,12:47:52,36.6,55.32,421,3,8
11/12/2022,12:47:57,36.6,55.33,421,3,8
11/12/2022,12:48:03,36.56,55.3,409,1,8
11/12/2022,12:48:09,36.6,55.28,409,1,8
11/12/2022,12:48:15,36.6,55.27,414,2,8
11/12/2022,12:48:20,36.59,55.26,416,2,8
11/12/2022,12:48:27,36.59,55.26,421,3,8
11/12/2022,12:48:33,36.59,55.25,435,5,8
11/12/2022,12:48:38,36.59,55.25,424,3,8
11/12/2022,12:48:44,36.59,55.26,427,4,8
11/12/2022,12:48:49,36.6,55.3,427,4,8
11/12/2022,12:48:54,36.57,55.3,424,3,8
11/12/2022,12:49:01,36.6,55.33,427,4,8
11/12/2022,12:49:07,36.61,55.32,432,4,8
11/12/2022,12:49:13,36.6,55.29,441,6,8
11/12/2022,12:49:20,36.58,55.28,409,1,9
11/12/2022,12:49:25,36.6,55.26,408,1,9
11/12/2022,12:49:30,36.6,55.3,405,0,9
11/12/2022,12:49:36,36.61,55.3,405,0,9
11/12/2022,12:49:42,36.6,55.3,420,3,9
11/12/2022,12:49:47,36.61,55.31,400,0,9
11/12/2022,12:49:52,36.6,55.28,442,6,8
11/12/2022,12:49:58,36.58,55.29,455,8,8
11/12/2022,12:50:04,36.62,55.3,450,7,8
11/12/2022,12:50:10,36.6,55.29,446,7,8
11/12/2022,12:50:16,36.61,55.3,450,7,8
11/12/2022,12:50:22,36.6,55.3,450,7,8
11/12/2022,12:50:27,36.6,55.26,461,9,8
11/12/2022,12:50:32,36.61,55.3,472,10,9
11/12/2022,12:50:38,36.61,55.3,455,8,8
11/12/2022,12:50:43,36.61,55.27,450,7,8
11/12/2022,12:50:49,36.61,55.23,450,7,8
11/12/2022,12:50:55,36.63,55.2,446,7,8
11/12/2022,12:51:01,36.62,55.15,464,9,9
11/12/2022,12:51:07,36.59,55.11,435,5,9
11/12/2022,12:51:12,36.61,55.08,435,5,9
11/12/2022,12:51:18,36.61,55.08,446,7,8
11/12/2022,12:51:24,36.61,55.07,455,8,8
11/12/2022,12:51:29,36.6,55.1,450,7,8
11/12/2022,12:51:35,36.61,55.08,450,7,8
11/12/2022,12:51:40,36.59,55.08,477,11,7
11/12/2022,12:51:46,36.6,55.1,450,7,7
11/12/2022,12:51:52,36.61,55.04,442,6,8
11/12/2022,12:51:57,36.59,54.99,425,3,8
11/12/2022,12:52:03,36.6,54.96,425,3,8
11/12/2022,12:52:08,36.61,54.9,423,3,8
11/12/2022,12:52:14,36.61,54.91,425,3,9
11/12/2022,12:52:19,36.62,54.93,423,3,8
